(-3.6337,-0.1330)
(0.5381,5.4249)
(-3.1306,-7.1875)
(3.5755,17.4211)
(1.6381,17.2974)
(3.2660,15.9984)
(0.8441,12.7101)
(8.2724,53.6606)
(4.9120,13.1466)
(-7.7519,-3.5479)
(-6.2722,2.5361)
(2.7278,6.1979)
(-0.6439,-3.3378)
(9.4171,36.0855)
(-1.9295,2.7483)
(-5.3430,-3.3148)
(5.5782,23.3114)
(-1.4599,-0.0077)
(6.4241,21.3755)
(-1.7789,2.5451)
(-0.2406,0.8186)
(-4.9178,-9.2039)
(5.3294,24.9037)
(-5.7529,-8.4263)
(-4.1791,7.4549)
(-7.7551,-7.5143)
(4.6517,20.6760)
(-8.8452,-13.0900)
(3.8604,21.2196)
(-2.6896,-28.1898)
(5.2358,41.0656)
(9.4820,45.9526)
(0.4542,20.1642)
(6.8942,22.8745)
(-6.1822,-16.0052)
(7.2251,34.7409)
(-1.4691,5.0712)
(-1.7689,-5.7067)
(4.8021,28.9700)
(9.1500,50.8910)
(0.7163,14.9996)
(-9.2768,-2.2334)
(-5.9749,-0.2193)
(-5.2046,11.7366)
(-3.1741,-2.9935)
(0.3917,17.3669)
(0.6480,8.9832)
(-3.9016,-11.9037)
(-5.6714,-6.6468)
(-7.2934,-6.9428)
(-1.4471,0.9441)
(1.3585,14.3705)
(4.0180,33.1754)
(-7.9696,-15.5011)
(9.1027,55.0247)
(0.8674,-8.5014)
(4.6390,30.0598)
(0.5908,8.7204)
(-8.0332,-8.4834)
(4.8537,10.2664)
(-0.1697,-9.7440)
(-4.4942,1.4509)
(-6.4965,-16.2656)
(7.1031,45.0221)
(-0.5336,-9.8802)
(-6.5024,0.7016)
(-2.1222,-2.6350)
(4.2651,22.4320)
(-9.3433,0.2591)
(7.2094,24.2040)
(5.7979,37.7478)
(-5.0809,-4.3319)
(-3.7386,-6.9816)
(-7.7805,1.5391)
(-1.0724,8.0697)
(8.1614,48.8760)
(-1.0513,10.5302)
(-5.5690,-12.8536)
(-4.8583,2.1535)
(-5.4696,-0.1127)
(0.4628,5.6362)
(8.0699,55.9378)
(8.6967,47.9213)
(3.8045,14.8850)
(3.3082,14.8839)
(2.9999,1.3489)
(-9.2069,-11.0071)
(1.0293,-11.9148)
(-2.9858,-10.9222)
(5.6838,33.6659)
(-9.4620,-7.2113)
(8.2974,53.4721)
(-1.3757,7.0484)
(-5.1785,-2.5132)
(1.6492,6.1639)
(9.7253,59.3938)
(1.2044,0.3924)
(-1.1004,11.6676)
(-6.3401,-0.0077)
(3.1481,23.5718)
(6.0558,26.0502)
(4.3177,10.2103)
(-1.9356,-3.6993)
(7.9670,35.6852)
(-9.4979,-4.6063)
(3.2725,22.4032)
(7.8647,44.5688)
(3.6334,17.6923)
(-1.7564,-19.8026)
(6.6796,54.3063)
(7.3699,32.5366)
(-2.2942,-1.1238)
(-5.3566,6.4005)
(-7.7572,-17.2445)
(-9.8173,-10.1115)
(7.8153,44.7945)
(-1.0097,-1.5263)
(-0.7933,2.5468)
(7.3453,44.7186)
(-6.6167,-14.2318)
(-6.1973,-6.5509)
(-5.8095,-6.8182)
(-2.3348,6.7117)
(5.4200,17.3945)
(-1.6666,1.9304)
(1.5756,7.0351)
(-0.4932,-7.8223)
(6.1092,42.1955)
(7.7274,33.1211)
(0.3624,14.4248)
(-7.7135,4.6785)
(6.9841,47.2114)
(-5.7553,-6.6501)
(8.1563,42.3858)
(-6.1358,6.1965)
(-7.7897,3.6256)
(-1.6406,-4.2768)
(-8.7104,3.1575)
(1.9750,20.3284)
(7.3795,43.4180)
(-4.2658,-12.5890)
(2.7332,15.8146)
(-9.2714,-11.3927)
(-0.0211,11.1818)
(2.8931,18.0881)
(6.2630,44.2397)
(-6.6519,7.5912)
(-3.7900,-13.7657)
(3.8609,28.0102)
(-0.0379,1.7593)
(9.3967,50.0222)
(-6.5034,6.1180)
(4.1711,29.0177)
(-0.1175,-1.0204)
(-6.9313,-7.3557)
(-7.4559,6.7129)
(-7.9981,-7.8740)
(-8.6712,-26.3241)
(3.5334,30.0663)
(7.7815,45.1820)
(-2.0886,-9.2878)
(-4.8323,7.5851)
(-5.9199,0.1057)
(-2.1251,3.5246)
(-9.6244,-10.1424)
(-0.8911,1.9731)
(-9.1333,-19.1927)
(4.5533,15.2671)
(-4.6733,-0.3184)
(-4.2858,-4.2696)
(2.3680,14.2125)
(-3.3861,-1.6140)
(-6.0522,-25.8084)
(8.5750,36.4555)
(-1.1627,3.8619)
(1.0329,-5.2923)
(-8.5617,4.0780)
(-7.3074,-11.5381)
(-1.2881,-8.7737)
(0.1104,4.9899)
(-6.4010,6.9449)
(-8.2592,-4.3117)
(3.2883,14.5229)
(-8.4681,-6.4585)
(-9.9890,14.7264)
(7.3766,33.9086)
(-6.3065,3.1768)
(6.5661,32.6297)
(-8.1598,-16.0715)
(1.6557,10.5762)
(3.1770,20.9912)
(2.6670,-1.5323)
(-9.3669,-2.2453)
(2.0737,2.4172)
(1.3350,14.3386)
(-0.4726,1.8057)
(-5.4517,-8.6139)
(-7.4445,-13.0993)
(4.5319,29.7085)
(-3.0344,-3.2384)
(-2.7462,4.2302)
(9.3143,40.9571)
(3.6926,15.6462)
(-0.4087,-6.6079)
(-5.3090,-12.5913)
(2.5381,25.8201)
(-5.7127,-10.2212)
(-5.9790,-3.1058)
(0.6767,6.0088)
(8.5237,33.3988)
(-5.4422,-18.7875)
(-6.3083,-12.2306)
(-5.0991,-8.9747)
(-7.2489,-4.6649)
(3.2534,27.3869)
(-1.4846,1.6805)
(9.1126,50.1529)
(5.7033,33.1626)
(4.5913,29.6711)
(-9.1057,4.1825)
(-6.3755,-6.7577)
(-4.4768,-16.0765)
(1.7793,11.6820)
(-2.3190,-4.6285)
(-3.9077,-18.5695)
(-9.5684,-16.4365)
(1.0492,15.1016)
(0.8135,17.6611)
(9.8496,66.0691)
(-5.5820,-0.3168)
(6.1599,34.6050)
(-4.1726,-16.8355)
(-8.3687,-3.5987)
(-6.6770,-10.0113)
(-4.9892,-7.7063)
(-0.2189,9.0161)
(-9.9068,-3.4521)
(6.8544,44.7536)
(-7.1623,-5.1606)
(-9.9619,-12.9403)
(-9.6423,14.9447)
(-9.5995,-12.9740)
(5.0794,26.1362)
(9.5866,60.0153)
(-3.1024,-1.6265)
(-3.6664,-5.6329)
(6.6058,31.2420)
(-8.8889,-0.1610)
(-8.8918,6.3080)
(-5.6798,-13.5153)
(-6.5077,-11.0006)
(-1.5812,-10.6803)
(-9.0957,2.9130)
(6.9244,21.6520)
(5.2903,16.1237)
(3.8037,11.0430)
(6.1279,40.1058)
(2.2975,12.9090)
(-2.8841,-5.6646)
(-3.5678,-9.9102)
(8.8607,53.6840)
(7.9707,41.2159)
(3.7858,18.4736)
(-9.1613,-4.3349)
(-8.5429,-15.0671)
(2.9495,13.9390)
(-7.1213,-7.9246)
(-1.0071,11.8581)
(9.3329,54.5482)
(9.0814,58.4563)
(-7.5246,-2.0668)
(-0.7989,10.2478)
(-6.0162,-1.4999)
(4.3574,10.6442)
(-5.0750,-20.4772)
(1.8060,20.0151)
(8.3403,52.8735)
(-5.5014,-10.0468)
(-8.3386,-14.2554)
(-9.3191,-11.7569)
(-7.1804,-12.1239)
(3.9505,27.2689)
(3.6666,17.5039)
(6.3025,30.3104)
(-6.5349,-5.9667)
(-8.3573,0.5550)
(5.1477,18.1310)
(3.8372,21.0372)
(-4.2698,5.6262)
(8.7298,37.5145)
(4.0517,24.3177)
(6.1450,25.2799)
(-4.1871,-4.0546)
(-5.5041,4.1008)
(-5.2733,-19.3851)
(-9.0368,-8.7108)
(2.0668,15.5872)
(0.0202,2.6576)
(4.9332,27.0198)
(6.3568,32.5948)
(-2.7868,-14.5767)
(1.6061,12.9741)
(-4.2035,6.3841)
(-5.6319,-6.1761)
(1.4103,7.4032)
(-0.0936,4.2741)
(-4.4273,11.3771)
(-8.4136,-16.9954)
(-5.7356,-1.3790)
(2.7962,28.5026)
(6.3182,14.3004)
(-8.9654,-11.2040)
(-6.1302,-0.7827)
(8.3787,43.3229)
(-7.7969,5.5825)
(5.0439,33.1999)
(9.1594,44.1029)
(-3.1971,-2.3671)
(-2.1861,-9.0116)
(-9.5705,1.1637)
(9.8877,67.0509)
(7.6316,42.4201)
(8.1483,41.7714)
(8.9334,54.3963)
(-3.9860,9.4460)
(-4.3712,-2.0723)
(5.7313,37.1484)
(-8.0634,-5.7442)
(9.1119,45.6583)
(3.4725,19.4767)
(-2.1326,-16.7160)
(8.4863,60.4893)
(4.9075,14.7524)
(-5.3161,-11.1211)
(-7.2924,-11.7043)
(-9.7640,-6.8342)
(-7.6187,8.7042)
(6.7001,24.0156)
(-1.4526,12.2194)
(2.7714,12.5539)
(-0.9192,9.5980)
(4.9204,26.0772)
(-9.6434,-10.5148)
(-8.8112,-12.1064)
(5.2858,20.7314)
(-3.5244,-11.0667)
(-4.9612,-8.5767)
(7.5236,30.7516)
(-2.3643,-2.5994)
(8.2002,44.7934)
(3.2207,10.6959)
(-9.4053,-11.4421)
(-0.2818,15.5384)
(-5.1425,-12.8005)
(-7.6945,-8.8062)
(-2.7655,-0.6456)
(-6.8132,-11.0655)
(1.2132,-1.2411)
(-4.7645,3.0015)
(1.9926,16.4649)
(-9.4174,2.5536)
(-8.2184,-8.3768)
(-0.6856,14.2539)
(-5.8094,-12.9676)
(-6.4645,0.7638)
(-1.5971,-10.2045)
(7.4838,41.2467)
(9.4182,50.2338)
(1.8419,7.8126)
(-1.9559,-4.8463)
(4.3011,27.9577)
(-6.3141,5.5791)
(-3.8936,11.9652)
(0.7489,15.5058)
(1.3285,10.5255)
(2.0640,9.3320)
(-7.1683,-9.5623)
(-1.7216,-1.2184)
(3.9105,12.2693)
(2.3007,7.5907)
(3.0461,21.9554)
(-9.8451,-11.6862)
(5.0579,22.6625)
(2.6202,4.6813)
(5.4415,36.0246)
(3.2816,8.9569)
(-8.6780,8.3545)
(7.8783,49.3006)
(-9.3455,-11.0876)
(-2.0314,-8.6052)
(-1.6420,-1.0776)
(-7.9407,-5.2102)
(-8.6088,-6.5085)
(-5.1647,9.6824)
(-7.6238,-10.0999)
(-4.1864,-14.4106)
(1.3711,9.5964)
(-3.8150,-11.7410)
(2.8708,12.9292)
(4.4986,25.5720)
(-3.7704,-4.0345)
(-9.2455,-0.9869)
(-0.2243,18.9759)
(-5.0248,12.1003)
(-7.0378,-14.0678)
(9.8060,56.7276)
(-7.3157,-14.2536)
(7.2027,23.7980)
(4.8291,24.6891)
(8.2713,42.2427)
(0.4927,-5.6888)
(-3.4036,-5.9554)
(1.8144,3.8968)
(-8.0131,-2.1154)
(8.0039,42.6250)
(-7.0379,-6.0462)
(-4.9901,12.5651)
(7.3688,32.6308)
(7.7974,51.1938)
(-4.5614,-7.0614)
(-7.6226,-4.7350)
(-6.8098,-6.7822)
(-3.3855,3.7160)
(-0.8800,8.6699)
(-0.8496,2.6729)
(7.9103,40.6608)
(-2.2299,1.1725)
(2.7562,12.5855)
(-2.5932,-12.2789)
(-7.0848,-4.9972)
(-4.5760,-8.7346)
(-3.1553,-16.4724)
(-2.3103,-8.8013)
(4.5543,13.2219)
(-0.0820,0.2435)
(3.9261,19.4250)
(-0.7755,8.4586)
(-8.1962,5.1317)
(-2.6282,-5.1470)
(3.2503,20.4841)
(6.4569,29.3360)
(-2.0502,5.3044)
(4.1336,17.1086)
(4.7466,28.2500)
(-7.0044,-9.2840)
(3.1255,25.7559)
(3.8378,30.4790)
(-8.7315,-20.9716)
(9.8513,62.5515)
(4.8013,25.4970)
(4.5599,1.6223)
(4.9366,19.7805)
(5.6815,20.4907)
(-7.0120,-12.3090)
(9.6443,38.7579)
(6.3679,31.3985)
(1.9163,3.4287)
(9.2523,52.4198)
(-9.7334,-0.4042)
(2.1496,13.3778)
(-6.4608,-5.5106)
(7.7326,55.8559)
(0.5613,5.3905)
(-5.2686,-9.9736)
(4.5938,21.1419)
(0.0906,15.9785)
(-1.6136,-3.7088)
(3.1324,15.6504)
(3.8620,22.0623)
(-8.5732,-19.4039)
(-5.7091,-7.7100)
(7.6888,38.1667)
(-0.7998,6.0352)
(1.3169,14.1771)
(1.6671,26.2456)
(-7.0923,-8.6404)
(5.1115,33.2082)
(5.3297,17.9719)
(7.4322,40.4628)
(5.1942,18.2115)
(9.1088,64.8647)
(2.4328,27.7809)
(-4.0004,-4.4803)
(-8.1186,-5.3874)
(1.9413,15.1185)
(0.2769,6.0890)
(-3.0195,3.4882)
(-9.5393,-7.6748)
(-7.2367,-13.8181)
(-7.5735,-14.5761)
(-1.9300,-0.0562)
(6.4143,35.0652)
(-6.6627,13.9398)
(5.3785,31.0484)
(4.7204,11.2186)
(9.1925,34.8679)
(-6.5530,11.7472)
(5.5019,14.8562)
(-8.0692,-8.7734)
(-0.3401,-3.9645)
(-6.7714,-12.5831)
(9.8089,49.9647)
(0.6682,18.4564)
(4.3749,26.5284)
(7.1852,41.8848)
(-9.5016,-3.3675)
(-3.4410,1.8447)
(-3.2463,-5.1384)
(-0.5452,1.2447)
(4.2870,21.8489)
(-1.8786,-2.2283)
(-3.6567,-3.7182)
(-8.4242,-17.2858)
(7.8238,51.5290)
(4.3235,21.8396)
(4.5025,28.1042)
(-5.5244,-16.5977)
(1.4064,14.4503)
(-4.2333,1.8203)
(-0.7141,4.5083)
(6.7551,37.8428)
(-6.1081,-2.3013)
(-7.4089,-13.5625)
(9.3443,32.2987)
(-3.5934,4.7724)
(0.5760,5.6944)
(-6.3108,-7.4417)
(9.0189,59.0985)
(-3.3058,4.0847)
(-4.8861,-12.9938)
(-5.1167,-3.6114)
(3.8734,11.1813)
(-9.7179,-2.4294)
(-8.4882,3.7239)
(-4.1299,-12.4515)
(-3.3324,-10.8772)
(6.8439,16.8258)
(1.5198,13.5015)
(1.5242,1.1797)
(9.7762,52.3019)
(-8.0985,-3.7656)
(5.8530,40.0746)
(5.2314,17.4051)
(9.0170,40.3785)
(4.2624,24.7928)
(7.8237,38.1803)
(-5.1900,5.1985)
(2.9486,14.4469)
(-4.9924,-5.5416)
(1.0230,12.4693)
(1.7686,15.2814)
(-6.0899,-13.6994)
(8.6057,37.1601)
(-7.0659,-14.5515)
(-1.6305,10.8775)
(8.1912,43.7887)
(-8.7679,-7.1566)
(8.5602,31.4683)
(-0.7453,6.1032)
(7.6803,32.9169)
(-7.0288,-11.2047)
(5.1394,27.5007)
(-6.9811,3.4049)
(7.5943,37.8279)
(6.2199,39.4403)
(-8.9824,6.6640)
(5.7752,23.4802)
(7.9874,45.0492)
(6.2343,34.9690)
(3.1342,23.6883)
(-8.2162,-15.2301)
(5.5923,28.2247)
(-1.2871,2.8937)
(8.2534,58.5845)
(6.6837,40.2049)
(7.1410,40.3572)
(1.5302,4.4717)
(9.2829,34.1796)
(-9.9744,-6.5651)
(-6.4461,-3.3816)
(7.1372,28.4675)
(3.6598,14.9480)
(-6.9570,-5.2506)
(6.7248,22.0781)
(0.4721,2.0087)
(-6.5362,-0.9004)
(-2.4131,4.7438)
(8.2786,49.4740)
(8.9030,45.6383)
(-0.7554,-2.2259)
(-6.2551,-3.9888)
(-9.0031,-6.2676)
(-0.6556,0.0137)
(-8.0945,-10.2346)
(-0.0547,1.7610)
(4.9065,27.9065)
(-4.6066,12.1908)
(-9.7291,-1.3042)
(4.9137,32.5768)
(0.9601,-2.7627)
(2.7825,13.0649)
(-2.4882,4.1211)
(1.0580,-3.9296)
(4.4982,23.8675)
(-2.7261,-4.5877)
(1.1653,19.4744)
(6.6391,27.3295)
(4.5087,19.8756)
(-1.8029,8.2070)
(-5.8433,-4.5469)
(-0.4084,1.0344)
(-0.6022,6.2690)
(-9.0743,0.9864)
(-6.3698,-16.9230)
(7.5409,38.0963)
(1.7116,1.5982)
(-7.7684,2.6622)
(4.1090,29.6794)
(-1.2487,18.9421)
(3.4806,10.0218)
(-9.6953,-0.5595)
(-0.2987,10.7186)
(-9.2954,-5.2450)
(-1.3779,-12.0097)
(7.0944,34.4343)
(9.7605,45.3967)
(-4.8872,20.5973)
(3.3355,30.7821)
(1.5471,15.0838)
(-0.8342,5.5585)
(-1.6833,2.7673)
(-5.7735,-14.6824)
(4.6797,21.3428)
(-6.7615,1.6699)
(-6.3635,-8.5539)
(9.2788,60.4350)
(5.4268,21.0598)
(-9.8551,-8.8004)
(-4.8375,-17.0464)
(-9.3641,-7.9736)
(3.5405,15.1797)
(-9.8872,-1.3720)
(3.4485,15.3912)
(9.9753,55.2707)
(-6.0718,-7.3661)
(-8.5403,-16.4606)
(-5.1509,-2.8493)
(0.9182,10.7964)
(-2.2814,1.7836)
(-1.1139,-6.5175)
(1.3762,19.5940)
(3.6178,17.4568)
(9.1016,47.6327)
(4.2085,23.3383)
(-4.2638,-0.4514)
(5.9505,32.1679)
(4.2278,20.0716)
(5.7631,42.2867)
(1.1080,5.2274)
(9.6192,53.4912)
(3.2705,26.3477)
(9.9536,52.6783)
(-8.9440,4.3742)
(2.5357,5.2238)
(1.8511,20.8644)
(-0.2104,3.4633)
(-4.4766,-7.0204)
(-3.0890,3.9585)
(7.7269,39.1605)
(6.1018,33.4462)
(-5.0354,-8.0894)
(4.1218,21.9154)
(6.9023,35.9654)
(6.1585,16.0482)
(1.4624,0.3365)
(2.4722,18.2106)
(8.0276,24.4155)
(-2.2395,-0.2515)
(-0.8067,-11.5573)
(-5.9126,-12.1397)
(-8.0543,-19.0012)
(-4.2493,-1.4176)
(5.3973,24.8657)
(8.6206,57.0206)
(-7.1768,4.6719)
(-1.4026,3.9407)
(-2.5747,-10.5617)
(2.0007,14.1807)
(0.4333,-2.6900)
(-2.8121,8.5485)
(5.4708,24.8961)
(-2.9650,-4.5252)
(2.9997,5.9110)
(0.1784,-6.5431)
(-9.8935,-7.0068)
(1.1493,10.7633)
(8.9945,46.6638)
(3.6163,16.9197)
(-0.7235,11.6429)
(-0.6585,4.9792)
(-1.7984,-0.8619)
(4.0221,24.8579)
(0.0432,2.2157)
(-8.3846,-4.4468)
(-8.2995,1.8681)
(1.8363,16.5855)
(2.7384,11.3507)
(5.0614,11.4920)
(-3.9869,-3.6560)
(-4.9164,-11.2783)
(2.5811,12.9032)
(6.9883,37.0375)
(9.1241,37.3627)
(-1.2063,9.5956)
(-6.1550,-0.1579)
(2.3412,13.3993)
(3.4764,18.8559)
(1.5160,3.2615)
(-1.5637,0.3879)
(3.1934,30.2083)
(2.5304,19.1712)
(1.0830,17.7096)
(-0.3306,5.6123)
(-4.4614,0.3830)
(5.4933,28.0509)
(-9.4481,-12.9320)
(-8.1176,-11.4360)
(-3.3076,5.2869)
(7.9139,38.0404)
(-3.3278,-5.1936)
(6.6319,45.0271)
(-7.1319,-14.2564)
(4.7122,20.3095)
